Lieu	N° région, département	Série	Unité	1999	2007	2012
PYRENEES-ATLANTIQUES	64	LO02Résidences principales de 1 pièce (p)	Nombre	12253.0	12876.0	13137.0
PYRENEES-ATLANTIQUES	64	LO02Résidences principales de 2 pièces (p)	Nombre	25615.0	30866.0	34672.0
PYRENEES-ATLANTIQUES	64	LO02Résidences principales de 3 pièces (p)	Nombre	47451.0	53281.0	58477.0
PYRENEES-ATLANTIQUES	64	LO02Résidences principales de 4 pièces (p)	Nombre	63820.0	66679.0	71438.0
PYRENEES-ATLANTIQUES	64	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	98944.0	118750.0	122156.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de pièces des résidences principales (p)	Nombre	1043083.0	1206269.0	1263554.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	720305.0	829484.0	870880.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	303777.0	372465.0	389473.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	143935.0	171584.0	183854.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	91324.0	102224.0	108401.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	24641.0	26100.0	28000.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	12824.0	8643.0	7625.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	74348.0	ND
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	79619.0	ND
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	64754.0	ND
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	54087.0	ND
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	272808.0	ND
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	66782.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	148633.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	74103.0
PYRENEES-ATLANTIQUES	64	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	289517.0
PYRENEES-ORIENTALES	66	LO02Nombre total de résidences principales (p)	Nombre	169514.0	196695.0	208456.0
PYRENEES-ORIENTALES	66	LO02Résidences principales type maison (p)	Nombre	107304.0	124570.0	132469.0
PYRENEES-ORIENTALES	66	LO02Résidences principales type appartement (p)	Nombre	58240.0	70806.0	74742.0
PYRENEES-ORIENTALES	66	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	3970.0	1319.0	1245.0
PYRENEES-ORIENTALES	66	LO02Résidences principales de 1 pièce (p)	Nombre	5336.0	6097.0	6311.0
PYRENEES-ORIENTALES	66	LO02Résidences principales de 2 pièces (p)	Nombre	18183.0	20998.0	23619.0
PYRENEES-ORIENTALES	66	LO02Résidences principales de 3 pièces (p)	Nombre	43218.0	47276.0	51858.0
PYRENEES-ORIENTALES	66	LO02Résidences principales de 4 pièces (p)	Nombre	53989.0	59496.0	62731.0
PYRENEES-ORIENTALES	66	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	48788.0	62829.0	63937.0
PYRENEES-ORIENTALES	66	LO02Nombre de pièces des résidences principales (p)	Nombre	657996.0	780178.0	817949.0
PYRENEES-ORIENTALES	66	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	466544.0	561905.0	593177.0
PYRENEES-ORIENTALES	66	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	179483.0	215431.0	221933.0
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	101059.0	119366.0	125872.0
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	58887.0	70482.0	76163.0
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	12774.0	14466.0	15398.0
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	9568.0	6847.0	6421.0
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	41073.0	ND
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	54533.0	ND
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	55323.0	ND
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	38224.0	ND
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	189154.0	ND
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	37818.0
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	112621.0
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	50575.0
PYRENEES-ORIENTALES	66	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	201014.0
RHONE	69	LO02Nombre total de résidences principales (p)	Nombre	646619.0	719179.0	767871.0
RHONE	69	LO02Résidences principales type maison (p)	Nombre	193044.0	218417.0	230622.0
RHONE	69	LO02Résidences principales type appartement (p)	Nombre	438745.0	493371.0	529257.0
RHONE	69	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	14830.0	7392.0	7992.0
RHONE	69	LO02Résidences principales de 1 pièce (p)	Nombre	50262.0	51463.0	57573.0
RHONE	69	LO02Résidences principales de 2 pièces (p)	Nombre	100119.0	110960.0	123103.0
RHONE	69	LO02Résidences principales de 3 pièces (p)	Nombre	160914.0	174059.0	187339.0
RHONE	69	LO02Résidences principales de 4 pièces (p)	Nombre	176520.0	186923.0	193677.0
RHONE	69	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	158804.0	195775.0	206179.0
RHONE	69	LO02Nombre de pièces des résidences principales (p)	Nombre	2329911.0	2658170.0	2817095.0
RHONE	69	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	914664.0	1087255.0	1155897.0
RHONE	69	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	1379696.0	1558645.0	1647823.0
RHONE	69	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	299213.0	352648.0	374200.0
RHONE	69	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	324140.0	349138.0	378080.0
RHONE	69	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	128283.0	131784.0	136131.0
RHONE	69	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	23266.0	17393.0	15590.0
RHONE	69	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	190938.0	ND
RHONE	69	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	240162.0	ND
RHONE	69	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	149180.0	ND
RHONE	69	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	124359.0	ND
RHONE	69	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	704639.0	ND
RHONE	69	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	173418.0
RHONE	69	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	406230.0
RHONE	69	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	166902.0
RHONE	69	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	746551.0
SAONE-ET-LOIRE	71	LO02Nombre total de résidences principales (p)	Nombre	227716.0	244047.0	250420.0
SAONE-ET-LOIRE	71	LO02Résidences principales type maison (p)	Nombre	154438.0	164276.0	171889.0
SAONE-ET-LOIRE	71	LO02Résidences principales type appartement (p)	Nombre	65500.0	77350.0	76246.0
SAONE-ET-LOIRE	71	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	7778.0	2421.0	2284.0
SAONE-ET-LOIRE	71	LO02Résidences principales de 1 pièce (p)	Nombre	8006.0	7566.0	7112.0
SAONE-ET-LOIRE	71	LO02Résidences principales de 2 pièces (p)	Nombre	22366.0	20699.0	20872.0
SAONE-ET-LOIRE	71	LO02Résidences principales de 3 pièces (p)	Nombre	53359.0	51082.0	50751.0
SAONE-ET-LOIRE	71	LO02Résidences principales de 4 pièces (p)	Nombre	70307.0	72496.0	74018.0
SAONE-ET-LOIRE	71	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	73678.0	92205.0	97667.0
SAONE-ET-LOIRE	71	LO02Nombre de pièces des résidences principales (p)	Nombre	911926.0	1022174.0	1059344.0
SAONE-ET-LOIRE	71	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	683024.0	771739.0	813933.0
SAONE-ET-LOIRE	71	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	206904.0	246375.0	241657.0
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	131772.0	150391.0	157894.0
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	84696.0	87378.0	87263.0
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	38074.0	36872.0	36250.0
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	11248.0	6278.0	5263.0
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	96770.0	ND
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	63211.0	ND
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	49304.0	ND
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	28881.0	ND
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	238166.0	ND
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	89437.0
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	114356.0
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	41605.0
SAONE-ET-LOIRE	71	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	245398.0
SARTHE	72	LO02Nombre total de résidences principales (p)	Nombre	215248.0	237808.0	246375.0
SARTHE	72	LO02Résidences principales type maison (p)	Nombre	158321.0	177170.0	185845.0
SARTHE	72	LO02Résidences principales type appartement (p)	Nombre	51136.0	58079.0	58213.0
SARTHE	72	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	5791.0	2560.0	2317.0
SARTHE	72	LO02Résidences principales de 1 pièce (p)	Nombre	9475.0	9019.0	7571.0
SARTHE	72	LO02Résidences principales de 2 pièces (p)	Nombre	24328.0	23085.0	23282.0
SARTHE	72	LO02Résidences principales de 3 pièces (p)	Nombre	47924.0	46230.0	47145.0
SARTHE	72	LO02Résidences principales de 4 pièces (p)	Nombre	63638.0	65497.0	67802.0
SARTHE	72	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	69883.0	93976.0	100576.0
SARTHE	72	LO02Nombre de pièces des résidences principales (p)	Nombre	851815.0	998547.0	1050407.0
SARTHE	72	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	686444.0	822639.0	874114.0
SARTHE	72	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	150372.0	171567.0	172264.0
SARTHE	72	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	129287.0	150125.0	158434.0
SARTHE	72	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	80545.0	84146.0	84995.0
SARTHE	72	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	34170.0	34885.0	34625.0
SARTHE	72	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	5416.0	3537.0	2946.0
SARTHE	72	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	81399.0	ND
SARTHE	72	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	60495.0	ND
SARTHE	72	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	53110.0	ND
SARTHE	72	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	35538.0	ND
SARTHE	72	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	230542.0	ND
SARTHE	72	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	74236.0
SARTHE	72	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	117612.0
SARTHE	72	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	49174.0
SARTHE	72	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	241021.0
SAVOIE	73	LO02Nombre total de résidences principales (p)	Nombre	154838.0	174880.0	186241.0
SAVOIE	73	LO02Résidences principales type maison (p)	Nombre	73687.0	85365.0	91226.0
SAVOIE	73	LO02Résidences principales type appartement (p)	Nombre	75261.0	87041.0	93087.0
SAVOIE	73	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	5890.0	2473.0	1927.0
SAVOIE	73	LO02Résidences principales de 1 pièce (p)	Nombre	11087.0	10056.0	9953.0
SAVOIE	73	LO02Résidences principales de 2 pièces (p)	Nombre	19074.0	21538.0	22736.0
SAVOIE	73	LO02Résidences principales de 3 pièces (p)	Nombre	34502.0	36588.0	40103.0
SAVOIE	73	LO02Résidences principales de 4 pièces (p)	Nombre	42635.0	46745.0	48310.0
SAVOIE	73	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	47540.0	59952.0	65139.0
SAVOIE	73	LO02Nombre de pièces des résidences principales (p)	Nombre	594733.0	696728.0	744426.0
SAVOIE	73	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	344664.0	419116.0	450096.0
SAVOIE	73	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	235154.0	273437.0	291119.0
SAVOIE	73	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	85758.0	103514.0	110915.0
SAVOIE	73	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	59886.0	65002.0	69169.0
SAVOIE	73	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	26623.0	26636.0	27190.0
SAVOIE	73	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	9194.0	6364.0	6157.0
SAVOIE	73	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	37343.0	ND
SAVOIE	73	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	52943.0	ND
SAVOIE	73	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	43609.0	ND
SAVOIE	73	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	34421.0	ND
SAVOIE	73	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	168316.0	ND
SAVOIE	73	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	33598.0
SAVOIE	73	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	98829.0
SAVOIE	73	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	47693.0
SAVOIE	73	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	180120.0
SEINE-ET-MARNE	77	LO02Nombre total de résidences principales (p)	Nombre	432351.0	487975.0	521048.0
SEINE-ET-MARNE	77	LO02Résidences principales type maison (p)	Nombre	267242.0	297961.0	310153.0
SEINE-ET-MARNE	77	LO02Résidences principales type appartement (p)	Nombre	155026.0	185225.0	205884.0
SEINE-ET-MARNE	77	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	10083.0	4789.0	5011.0
SEINE-ET-MARNE	77	LO02Résidences principales de 1 pièce (p)	Nombre	21508.0	24017.0	26855.0
SEINE-ET-MARNE	77	LO02Résidences principales de 2 pièces (p)	Nombre	44927.0	51442.0	59728.0
SEINE-ET-MARNE	77	LO02Résidences principales de 3 pièces (p)	Nombre	94770.0	98252.0	106884.0
SEINE-ET-MARNE	77	LO02Résidences principales de 4 pièces (p)	Nombre	119553.0	125610.0	130014.0
SEINE-ET-MARNE	77	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	151593.0	188653.0	197568.0
SEINE-ET-MARNE	77	LO02Nombre de pièces des résidences principales (p)	Nombre	1732446.0	2010694.0	2128740.0
SEINE-ET-MARNE	77	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	1240543.0	1454740.0	1525771.0
SEINE-ET-MARNE	77	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	465301.0	546715.0	593720.0
SEINE-ET-MARNE	77	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	263832.0	308693.0	326660.0
SEINE-ET-MARNE	77	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	152546.0	167318.0	183537.0
SEINE-ET-MARNE	77	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	79812.0	82377.0	85266.0
SEINE-ET-MARNE	77	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	15973.0	11963.0	10851.0
SEINE-ET-MARNE	77	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	103445.0	ND
SEINE-ET-MARNE	77	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	129366.0	ND
SEINE-ET-MARNE	77	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	143011.0	ND
SEINE-ET-MARNE	77	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	98094.0	ND
SEINE-ET-MARNE	77	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	473916.0	ND
SEINE-ET-MARNE	77	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	97287.0
SEINE-ET-MARNE	77	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	282994.0
SEINE-ET-MARNE	77	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	126853.0
SEINE-ET-MARNE	77	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	507134.0
SEINE-MARITIME	76	LO02Nombre total de résidences principales (p)	Nombre	493109.0	528745.0	547088.0
SEINE-MARITIME	76	LO02Résidences principales type maison (p)	Nombre	275590.0	299137.0	311998.0
SEINE-MARITIME	76	LO02Résidences principales type appartement (p)	Nombre	202257.0	225115.0	231233.0
SEINE-MARITIME	76	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	15262.0	4492.0	3858.0
SEINE-MARITIME	76	LO02Résidences principales de 1 pièce (p)	Nombre	27499.0	27320.0	26298.0
SEINE-MARITIME	76	LO02Résidences principales de 2 pièces (p)	Nombre	56990.0	59157.0	61118.0
SEINE-MARITIME	76	LO02Résidences principales de 3 pièces (p)	Nombre	120079.0	116996.0	121002.0
SEINE-MARITIME	76	LO02Résidences principales de 4 pièces (p)	Nombre	141891.0	144711.0	147269.0
SEINE-MARITIME	76	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	146650.0	180561.0	191401.0
SEINE-MARITIME	76	LO02Nombre de pièces des résidences principales (p)	Nombre	1893762.0	2107366.0	2197973.0
SEINE-MARITIME	76	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	1241598.0	1415040.0	1490471.0
SEINE-MARITIME	76	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	614494.0	683849.0	699887.0
SEINE-MARITIME	76	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	248660.0	277847.0	290131.0
SEINE-MARITIME	76	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	231528.0	242111.0	248968.0
SEINE-MARITIME	76	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	123901.0	122546.0	124020.0
SEINE-MARITIME	76	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	12921.0	8787.0	7990.0
SEINE-MARITIME	76	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	161153.0	ND
SEINE-MARITIME	76	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	175307.0	ND
SEINE-MARITIME	76	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	118072.0	ND
SEINE-MARITIME	76	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	62953.0	ND
SEINE-MARITIME	76	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	517484.0	ND
SEINE-MARITIME	76	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	144401.0
SEINE-MARITIME	76	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	302921.0
SEINE-MARITIME	76	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	86851.0
SEINE-MARITIME	76	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	534172.0
SEINE-SAINT-DENIS	93	LO02Nombre total de résidences principales (p)	Nombre	524387.0	572905.0	588188.0
SEINE-SAINT-DENIS	93	LO02Résidences principales type maison (p)	Nombre	138087.0	152415.0	151832.0
SEINE-SAINT-DENIS	93	LO02Résidences principales type appartement (p)	Nombre	372480.0	409919.0	427295.0
SEINE-SAINT-DENIS	93	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	13820.0	10571.0	9061.0
SEINE-SAINT-DENIS	93	LO02Résidences principales de 1 pièce (p)	Nombre	43567.0	50376.0	55193.0
SEINE-SAINT-DENIS	93	LO02Résidences principales de 2 pièces (p)	Nombre	107053.0	120504.0	123732.0
SEINE-SAINT-DENIS	93	LO02Résidences principales de 3 pièces (p)	Nombre	171256.0	177506.0	182721.0
SEINE-SAINT-DENIS	93	LO02Résidences principales de 4 pièces (p)	Nombre	129045.0	135670.0	137297.0
SEINE-SAINT-DENIS	93	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	73466.0	88849.0	89244.0
SEINE-SAINT-DENIS	93	LO02Nombre de pièces des résidences principales (p)	Nombre	1685910.0	1857578.0	1892803.0
SEINE-SAINT-DENIS	93	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	570946.0	656864.0	658550.0
SEINE-SAINT-DENIS	93	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	1086292.0	1182415.0	1219031.0
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	207397.0	234534.0	238523.0
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	299054.0	323630.0	336393.0
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	188055.0	189275.0	190469.0
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	17936.0	14741.0	13272.0
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	128405.0	ND
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	251186.0	ND
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	117378.0	ND
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	65323.0	ND
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	562291.0	ND
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	111908.0
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	377307.0
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	87299.0
SEINE-SAINT-DENIS	93	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	576514.0
SOMME	80	LO02Nombre total de résidences principales (p)	Nombre	214773.0	233797.0	242416.0
SOMME	80	LO02Résidences principales type maison (p)	Nombre	162600.0	177854.0	184260.0
SOMME	80	LO02Résidences principales type appartement (p)	Nombre	46682.0	54094.0	56760.0
SOMME	80	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	5491.0	1849.0	1396.0
SOMME	80	LO02Résidences principales de 1 pièce (p)	Nombre	10263.0	10981.0	10475.0
SOMME	80	LO02Résidences principales de 2 pièces (p)	Nombre	17620.0	18638.0	20508.0
SOMME	80	LO02Résidences principales de 3 pièces (p)	Nombre	43022.0	41732.0	43025.0
SOMME	80	LO02Résidences principales de 4 pièces (p)	Nombre	61875.0	61602.0	63193.0
SOMME	80	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	81993.0	100844.0	105215.0
SOMME	80	LO02Nombre de pièces des résidences principales (p)	Nombre	890233.0	1005875.0	1043339.0
SOMME	80	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	739729.0	848354.0	881973.0
SOMME	80	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	133765.0	153527.0	158566.0
SOMME	80	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	132079.0	144751.0	148849.0
SOMME	80	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	73796.0	83188.0	88673.0
SOMME	80	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	31797.0	32463.0	33533.0
SOMME	80	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	8898.0	5858.0	4894.0
SOMME	80	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	93296.0	ND
SOMME	80	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	63367.0	ND
SOMME	80	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	45079.0	ND
SOMME	80	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	25652.0	ND
SOMME	80	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	227394.0	ND
SOMME	80	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	81163.0
SOMME	80	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	115533.0
SOMME	80	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	39846.0
SOMME	80	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	236542.0
TARN	81	LO02Nombre total de résidences principales (p)	Nombre	140177.0	159566.0	167507.0
TARN	81	LO02Résidences principales type maison (p)	Nombre	112122.0	125852.0	132603.0
TARN	81	LO02Résidences principales type appartement (p)	Nombre	24977.0	32782.0	34200.0
TARN	81	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	3078.0	932.0	705.0
TARN	81	LO02Résidences principales de 1 pièce (p)	Nombre	4019.0	4003.0	4364.0
TARN	81	LO02Résidences principales de 2 pièces (p)	Nombre	9105.0	10865.0	11997.0
TARN	81	LO02Résidences principales de 3 pièces (p)	Nombre	21841.0	23286.0	23969.0
