,Cover_Type,Id
14991,2,30112
14992,2,30113
14993,2,30114
14994,2,30115
14995,2,30116
14996,1,30117
14997,1,30118
14998,1,30119
14999,1,30120
15000,1,30121
15001,2,30122
15002,2,30123
15003,2,30124
15004,2,30125
15005,1,30126
15006,1,30127
15007,1,30128
15008,1,30129
15009,1,30130
15010,1,30131
15011,1,30132
15012,1,30133
15013,1,30134
15014,1,30135
15015,1,30136
15016,1,30137
15017,1,30138
15018,1,30139
15019,1,30140
15020,3,30141
15021,3,30142
15022,3,30143
15023,3,30144
15024,3,30145
15025,2,30146
15026,2,30147
15027,2,30148
15028,3,30149
15029,1,30150
15030,1,30151
15031,1,30152
15032,1,30153
15033,1,30154
15034,1,30155
15035,1,30156
15036,1,30157
15037,2,30158
15038,6,30159
15039,6,30160
15040,6,30161
15041,6,30162
15042,6,30163
15043,6,30164
15044,6,30165
15045,5,30166
15046,5,30167
15047,5,30168
15048,5,30169
15049,5,30170
15050,5,30171
15051,5,30172
15052,3,30173
15053,3,30174
15054,6,30175
15055,6,30176
15056,6,30177
15057,6,30178
15058,6,30179
15059,6,30180
15060,3,30181
15061,3,30182
15062,6,30183
15063,6,30184
15064,6,30185
15065,6,30186
15066,6,30187
15067,6,30188
15068,3,30189
15069,3,30190
15070,2,30191
15071,6,30192
15072,6,30193
15073,6,30194
15074,6,30195
15075,6,30196
15076,6,30197
15077,3,30198
15078,2,30199
15079,2,30200
15080,2,30201
15081,2,30202
15082,2,30203
15083,6,30204
15084,6,30205
15085,6,30206
15086,6,30207
15087,6,30208
15088,6,30209
15089,6,30210
15090,6,30211
15091,6,30212
15092,6,30213
15093,6,30214
15094,6,30215
15095,6,30216
15096,6,30217
15097,6,30218
15098,6,30219
15099,6,30220
15100,6,30221
15101,6,30222
15102,6,30223
15103,6,30224
15104,6,30225
15105,3,30226
15106,3,30227
15107,3,30228
15108,3,30229
15109,3,30230
15110,3,30231
15111,3,30232
15112,3,30233
15113,3,30234
15114,2,30235
15115,2,30236
15116,2,30237
15117,2,30238
15118,3,30239
15119,3,30240
15120,3,30241
15121,3,30242
15122,3,30243
15123,2,30244
15124,2,30245
15125,2,30246
15126,2,30247
15127,2,30248
15128,2,30249
15129,2,30250
15130,3,30251
15131,3,30252
15132,2,30253
15133,3,30254
15134,3,30255
15135,3,30256
15136,3,30257
15137,5,30258
15138,5,30259
15139,5,30260
15140,5,30261
15141,5,30262
15142,5,30263
15143,3,30264
15144,3,30265
15145,3,30266
15146,3,30267
15147,3,30268
15148,2,30269
15149,2,30270
15150,1,30271
15151,1,30272
15152,1,30273
15153,1,30274
15154,1,30275
15155,1,30276
15156,1,30277
15157,1,30278
15158,1,30279
15159,1,30280
15160,2,30281
15161,2,30282
15162,2,30283
15163,2,30284
15164,2,30285
15165,2,30286
15166,2,30287
15167,2,30288
15168,2,30289
15169,1,30290
15170,1,30291
15171,1,30292
15172,1,30293
15173,1,30294
15174,1,30295
15175,2,30296
15176,2,30297
15177,2,30298
15178,2,30299
15179,1,30300
15180,1,30301
15181,1,30302
15182,1,30303
15183,1,30304
15184,1,30305
15185,1,30306
15186,1,30307
15187,1,30308
15188,1,30309
15189,3,30310
15190,3,30311
15191,3,30312
15192,3,30313
15193,3,30314
15194,3,30315
15195,2,30316
15196,2,30317
15197,3,30318
15198,3,30319
15199,1,30320
15200,1,30321
15201,1,30322
15202,1,30323
15203,1,30324
15204,1,30325
15205,1,30326
15206,1,30327
15207,6,30328
15208,6,30329
15209,6,30330
15210,6,30331
15211,6,30332
15212,6,30333
15213,6,30334
15214,6,30335
15215,6,30336
15216,6,30337
15217,6,30338
15218,6,30339
15219,6,30340
15220,6,30341
15221,6,30342
15222,3,30343
15223,6,30344
15224,6,30345
15225,6,30346
15226,6,30347
15227,6,30348
15228,6,30349
15229,3,30350
15230,3,30351
15231,6,30352
15232,3,30353
15233,3,30354
15234,6,30355
15235,6,30356
15236,6,30357
15237,6,30358
15238,5,30359
15239,2,30360
15240,2,30361
15241,2,30362
15242,6,30363
15243,6,30364
15244,6,30365
15245,6,30366
15246,3,30367
15247,6,30368
15248,2,30369
15249,2,30370
15250,2,30371
15251,2,30372
15252,6,30373
15253,6,30374
15254,6,30375
15255,6,30376
15256,6,30377
15257,6,30378
15258,6,30379
15259,6,30380
15260,6,30381
15261,6,30382
15262,6,30383
15263,6,30384
15264,6,30385
15265,6,30386
15266,6,30387
15267,6,30388
15268,6,30389
15269,6,30390
15270,6,30391
15271,6,30392
15272,6,30393
15273,6,30394
15274,6,30395
15275,3,30396
15276,3,30397
15277,3,30398
15278,3,30399
15279,3,30400
15280,6,30401
15281,6,30402
15282,6,30403
15283,2,30404
15284,2,30405
15285,2,30406
15286,2,30407
15287,2,30408
15288,3,30409
15289,3,30410
15290,3,30411
15291,3,30412
15292,3,30413
15293,2,30414
15294,2,30415
15295,2,30416
15296,3,30417
15297,2,30418
15298,2,30419
15299,2,30420
15300,3,30421
15301,3,30422
15302,2,30423
15303,2,30424
15304,3,30425
15305,3,30426
15306,2,30427
15307,2,30428
15308,3,30429
15309,3,30430
15310,3,30431
15311,3,30432
15312,3,30433
15313,3,30434
15314,3,30435
15315,3,30436
15316,3,30437
15317,3,30438
15318,2,30439
15319,2,30440
15320,2,30441
15321,1,30442
15322,1,30443
15323,1,30444
15324,1,30445
15325,1,30446
15326,1,30447
15327,1,30448
15328,1,30449
15329,1,30450
15330,1,30451
15331,1,30452
15332,1,30453
15333,2,30454
15334,2,30455
15335,2,30456
15336,2,30457
15337,2,30458
15338,2,30459
15339,2,30460
15340,2,30461
15341,2,30462
15342,1,30463
15343,1,30464
15344,1,30465
15345,1,30466
15346,1,30467
15347,1,30468
15348,1,30469
15349,2,30470
15350,2,30471
15351,2,30472
15352,1,30473
15353,1,30474
15354,1,30475
15355,1,30476
15356,1,30477
15357,1,30478
15358,1,30479
15359,1,30480
15360,1,30481
15361,3,30482
15362,3,30483
15363,3,30484
15364,3,30485
15365,3,30486
15366,3,30487
15367,3,30488
15368,2,30489
15369,3,30490
15370,3,30491
15371,3,30492
15372,3,30493
15373,1,30494
15374,1,30495
15375,1,30496
15376,1,30497
15377,1,30498
15378,1,30499
15379,1,30500
15380,6,30501
15381,6,30502
15382,6,30503
15383,6,30504
15384,6,30505
15385,6,30506
15386,6,30507
15387,6,30508
15388,6,30509
15389,6,30510
15390,6,30511
15391,6,30512
15392,6,30513
15393,6,30514
15394,6,30515
15395,6,30516
15396,3,30517
15397,6,30518
15398,3,30519
15399,6,30520
15400,3,30521
15401,3,30522
15402,6,30523
15403,6,30524
15404,3,30525
15405,6,30526
15406,6,30527
15407,6,30528
15408,6,30529
15409,3,30530
15410,5,30531
15411,2,30532
15412,2,30533
15413,2,30534
15414,2,30535
15415,2,30536
15416,3,30537
15417,3,30538
15418,3,30539
15419,3,30540
15420,2,30541
15421,2,30542
15422,2,30543
15423,6,30544
15424,6,30545
15425,6,30546
15426,6,30547
15427,6,30548
15428,6,30549
15429,6,30550
15430,6,30551
15431,6,30552
15432,6,30553
15433,6,30554
15434,6,30555
15435,6,30556
15436,6,30557
15437,6,30558
15438,6,30559
15439,6,30560
15440,6,30561
15441,6,30562
15442,6,30563
15443,6,30564
15444,6,30565
15445,6,30566
15446,6,30567
15447,6,30568
15448,6,30569
15449,6,30570
15450,2,30571
15451,3,30572
15452,6,30573
15453,6,30574
15454,6,30575
15455,6,30576
15456,3,30577
15457,3,30578
15458,6,30579
15459,2,30580
15460,2,30581
15461,3,30582
15462,3,30583
15463,3,30584
15464,3,30585
15465,3,30586
15466,2,30587
15467,2,30588
15468,2,30589
15469,2,30590
15470,2,30591
15471,2,30592
15472,2,30593
15473,2,30594
15474,2,30595
15475,2,30596
15476,2,30597
15477,2,30598
15478,3,30599
15479,2,30600
15480,2,30601
15481,3,30602
15482,3,30603
15483,3,30604
15484,3,30605
15485,2,30606
15486,3,30607
15487,3,30608
15488,3,30609
15489,3,30610
15490,2,30611
15491,2,30612
15492,2,30613
15493,2,30614
15494,2,30615
15495,1,30616
15496,1,30617
15497,1,30618
15498,1,30619
15499,1,30620
15500,1,30621
15501,1,30622
15502,1,30623
15503,1,30624
15504,1,30625
15505,1,30626
15506,2,30627
15507,2,30628
15508,2,30629
15509,2,30630
15510,2,30631
15511,2,30632
15512,2,30633
15513,2,30634
15514,2,30635
15515,1,30636
15516,1,30637
15517,1,30638
15518,1,30639
15519,1,30640
15520,1,30641
15521,1,30642
15522,1,30643
15523,1,30644
15524,1,30645
15525,1,30646
15526,1,30647
15527,1,30648
15528,1,30649
15529,1,30650
15530,1,30651
15531,1,30652
15532,1,30653
15533,1,30654
15534,1,30655
15535,1,30656
15536,3,30657
15537,3,30658
15538,3,30659
15539,3,30660
15540,3,30661
15541,3,30662
15542,3,30663
15543,2,30664
15544,3,30665
15545,3,30666
15546,3,30667
15547,3,30668
15548,1,30669
15549,1,30670
15550,1,30671
15551,1,30672
15552,1,30673
15553,1,30674
15554,1,30675
15555,6,30676
15556,6,30677
15557,5,30678
15558,1,30679
15559,1,30680
15560,1,30681
15561,1,30682
15562,3,30683
15563,2,30684
15564,6,30685
15565,6,30686
15566,6,30687
15567,6,30688
15568,6,30689
15569,3,30690
15570,6,30691
15571,6,30692
15572,6,30693
15573,3,30694
15574,6,30695
15575,5,30696
15576,6,30697
15577,2,30698
15578,3,30699
15579,2,30700
15580,3,30701
15581,3,30702
15582,5,30703
15583,2,30704
15584,2,30705
15585,2,30706
15586,2,30707
15587,2,30708
15588,2,30709
15589,3,30710
15590,3,30711
15591,2,30712
15592,3,30713
15593,2,30714
15594,2,30715
15595,6,30716
15596,6,30717
15597,6,30718
15598,6,30719
15599,6,30720
15600,6,30721
15601,6,30722
15602,6,30723
15603,5,30724
15604,6,30725
15605,6,30726
15606,3,30727
15607,3,30728
15608,6,30729
15609,6,30730
15610,3,30731
15611,6,30732
15612,6,30733
15613,6,30734
15614,6,30735
15615,6,30736
15616,6,30737
15617,6,30738
15618,6,30739
15619,6,30740
15620,6,30741
15621,6,30742
15622,2,30743
15623,2,30744
15624,6,30745
15625,6,30746
15626,2,30747
15627,2,30748
15628,3,30749
15629,3,30750
15630,6,30751
15631,6,30752
15632,6,30753
15633,3,30754
15634,3,30755
15635,3,30756
15636,3,30757
15637,3,30758
15638,2,30759
15639,2,30760
15640,2,30761
15641,2,30762
15642,2,30763
15643,3,30764
15644,2,30765
15645,2,30766
15646,2,30767
15647,2,30768
15648,2,30769
15649,2,30770
15650,2,30771
15651,2,30772
15652,2,30773
15653,3,30774
15654,3,30775
15655,3,30776
15656,3,30777
15657,3,30778
15658,2,30779
15659,2,30780
15660,3,30781
15661,3,30782
15662,3,30783
15663,3,30784
15664,2,30785
15665,2,30786
15666,2,30787
15667,2,30788
15668,1,30789
15669,1,30790
15670,1,30791
15671,1,30792
15672,1,30793
15673,1,30794
15674,1,30795
15675,7,30796
15676,7,30797
15677,2,30798
15678,2,30799
15679,2,30800
15680,2,30801
15681,2,30802
15682,2,30803
15683,2,30804
15684,2,30805
15685,2,30806
15686,2,30807
15687,1,30808
15688,1,30809
15689,1,30810
15690,1,30811
15691,1,30812
15692,1,30813
15693,1,30814
15694,1,30815
15695,1,30816
15696,1,30817
15697,1,30818
15698,1,30819
15699,1,30820
15700,1,30821
15701,1,30822
15702,1,30823
15703,1,30824
15704,1,30825
15705,1,30826
15706,1,30827
15707,1,30828
15708,1,30829
15709,1,30830
15710,1,30831
15711,3,30832
15712,3,30833
15713,3,30834
15714,3,30835
15715,3,30836
15716,2,30837
15717,2,30838
15718,2,30839
15719,3,30840
15720,3,30841
15721,3,30842
15722,1,30843
15723,1,30844
15724,1,30845
15725,1,30846
15726,1,30847
15727,1,30848
15728,1,30849
15729,1,30850
15730,1,30851
15731,1,30852
15732,1,30853
15733,1,30854
15734,1,30855
15735,6,30856
15736,6,30857
15737,6,30858
15738,6,30859
15739,6,30860
15740,6,30861
15741,6,30862
15742,6,30863
15743,3,30864
15744,6,30865
15745,3,30866
15746,5,30867
15747,3,30868
15748,2,30869
15749,2,30870
15750,3,30871
15751,2,30872
15752,2,30873
15753,2,30874
15754,2,30875
15755,2,30876
15756,2,30877
15757,2,30878
15758,2,30879
15759,2,30880
15760,2,30881
15761,3,30882
15762,5,30883
15763,3,30884
15764,3,30885
15765,3,30886
15766,2,30887
15767,2,30888
15768,2,30889
15769,6,30890
15770,5,30891
15771,6,30892
15772,6,30893
15773,6,30894
15774,6,30895
15775,6,30896
15776,6,30897
15777,6,30898
15778,3,30899
15779,3,30900
15780,3,30901
15781,3,30902
15782,3,30903
15783,3,30904
15784,6,30905
15785,6,30906
15786,6,30907
15787,6,30908
15788,6,30909
15789,6,30910
15790,6,30911
15791,6,30912
15792,6,30913
15793,6,30914
15794,6,30915
15795,6,30916
15796,6,30917
15797,6,30918
15798,6,30919
15799,6,30920
15800,6,30921
15801,6,30922
15802,6,30923
15803,3,30924
15804,3,30925
15805,3,30926
15806,3,30927
15807,3,30928
15808,3,30929
15809,3,30930
15810,3,30931
15811,6,30932
15812,6,30933
15813,6,30934
15814,2,30935
15815,2,30936
15816,3,30937
15817,2,30938
15818,2,30939
15819,2,30940
15820,2,30941
15821,3,30942
15822,2,30943
15823,2,30944
15824,3,30945
15825,3,30946
15826,3,30947
15827,3,30948
15828,3,30949
15829,3,30950
15830,3,30951
15831,5,30952
15832,5,30953
15833,5,30954
15834,5,30955
15835,5,30956
15836,3,30957
15837,3,30958
15838,3,30959
15839,3,30960
15840,1,30961
15841,1,30962
15842,1,30963
15843,1,30964
15844,1,30965
15845,1,30966
15846,1,30967
15847,1,30968
15848,2,30969
15849,2,30970
15850,2,30971
15851,2,30972
15852,2,30973
15853,2,30974
15854,2,30975
15855,2,30976
15856,2,30977
15857,2,30978
15858,1,30979
15859,1,30980
15860,1,30981
15861,1,30982
15862,1,30983
15863,1,30984
15864,1,30985
15865,1,30986
15866,1,30987
15867,1,30988
15868,1,30989
15869,1,30990
15870,1,30991
15871,1,30992
15872,1,30993
15873,1,30994
15874,1,30995
15875,1,30996
15876,1,30997
15877,1,30998
15878,1,30999
15879,1,31000
15880,1,31001
15881,1,31002
15882,1,31003
15883,1,31004
15884,1,31005
15885,1,31006
15886,1,31007
15887,3,31008
15888,3,31009
15889,2,31010
15890,2,31011
15891,2,31012
15892,3,31013
15893,3,31014
15894,3,31015
15895,1,31016
15896,1,31017
15897,1,31018
15898,1,31019
15899,1,31020
15900,1,31021
15901,1,31022
15902,1,31023
15903,1,31024
15904,1,31025
15905,1,31026
15906,1,31027
15907,1,31028
15908,1,31029
15909,6,31030
15910,6,31031
15911,6,31032
15912,6,31033
15913,6,31034
15914,3,31035
15915,6,31036
15916,3,31037
15917,3,31038
15918,5,31039
15919,3,31040
15920,6,31041
15921,2,31042
15922,2,31043
15923,3,31044
15924,2,31045
15925,2,31046
15926,2,31047
15927,2,31048
15928,2,31049
15929,2,31050
15930,2,31051
15931,2,31052
15932,2,31053
15933,2,31054
15934,2,31055
15935,3,31056
15936,3,31057
15937,3,31058
15938,3,31059
15939,2,31060
15940,2,31061
15941,2,31062
15942,6,31063
15943,6,31064
15944,6,31065
15945,6,31066
15946,6,31067
15947,6,31068
15948,6,31069
15949,5,31070
15950,6,31071
15951,6,31072
15952,3,31073
15953,3,31074
15954,2,31075
15955,6,31076
15956,6,31077
15957,3,31078
15958,3,31079
15959,3,31080
15960,6,31081
15961,6,31082
15962,6,31083
15963,6,31084
15964,6,31085
15965,6,31086
15966,6,31087
15967,6,31088
15968,6,31089
15969,6,31090
15970,6,31091
15971,6,31092
15972,6,31093
15973,6,31094
15974,6,31095
15975,6,31096
15976,6,31097
15977,6,31098
15978,6,31099
15979,6,31100
15980,3,31101
15981,3,31102
15982,3,31103
15983,3,31104
15984,3,31105
15985,3,31106
15986,3,31107
15987,3,31108
15988,3,31109
15989,3,31110
15990,2,31111
15991,2,31112
15992,3,31113
15993,2,31114
15994,2,31115
15995,2,31116
15996,2,31117
15997,3,31118
15998,3,31119
15999,3,31120
16000,3,31121
16001,3,31122
16002,3,31123
16003,3,31124
16004,2,31125
16005,5,31126
16006,5,31127
16007,5,31128
16008,5,31129
16009,5,31130
16010,3,31131
16011,3,31132
16012,3,31133
16013,3,31134
16014,3,31135
16015,1,31136
16016,1,31137
16017,1,31138
16018,1,31139
16019,1,31140
16020,1,31141
16021,1,31142
16022,2,31143
16023,2,31144
16024,2,31145
16025,2,31146
16026,2,31147
16027,2,31148
16028,2,31149
16029,2,31150
16030,2,31151
16031,2,31152
16032,1,31153
16033,1,31154
16034,1,31155
16035,1,31156
16036,1,31157
16037,1,31158
16038,1,31159
16039,1,31160
16040,1,31161
16041,1,31162
16042,1,31163
16043,1,31164
16044,1,31165
16045,1,31166
16046,1,31167
16047,1,31168
16048,1,31169
16049,1,31170
16050,1,31171
16051,1,31172
16052,1,31173
16053,1,31174
16054,1,31175
16055,1,31176
16056,1,31177
16057,3,31178
16058,3,31179
16059,3,31180
16060,3,31181
16061,3,31182
16062,3,31183
16063,3,31184
16064,1,31185
16065,1,31186
16066,1,31187
16067,4,31188
16068,1,31189
16069,1,31190
16070,1,31191
16071,1,31192
16072,1,31193
16073,1,31194
16074,1,31195
16075,3,31196
16076,1,31197
16077,1,31198
16078,6,31199
16079,6,31200
16080,6,31201
16081,6,31202
16082,6,31203
16083,3,31204
16084,3,31205
16085,6,31206
16086,3,31207
16087,3,31208
16088,3,31209
16089,6,31210
16090,6,31211
16091,2,31212
16092,2,31213
16093,3,31214
16094,2,31215
16095,2,31216
16096,2,31217
16097,2,31218
16098,2,31219
16099,2,31220
16100,2,31221
16101,2,31222
16102,2,31223
16103,2,31224
16104,2,31225
16105,2,31226
16106,2,31227
16107,2,31228
16108,2,31229
16109,5,31230
16110,2,31231
16111,2,31232
16112,6,31233
16113,6,31234
16114,6,31235
16115,6,31236
16116,6,31237
16117,1,31238
16118,6,31239
16119,5,31240
16120,6,31241
16121,3,31242
16122,3,31243
16123,3,31244
16124,2,31245
16125,6,31246
16126,6,31247
16127,6,31248
16128,6,31249
16129,6,31250
16130,3,31251
16131,2,31252
16132,6,31253
16133,6,31254
16134,6,31255
16135,6,31256
16136,6,31257
16137,6,31258
16138,6,31259
16139,6,31260
16140,6,31261
16141,6,31262
16142,6,31263
16143,1,31264
16144,6,31265
16145,6,31266
16146,6,31267
16147,6,31268
16148,6,31269
16149,6,31270
16150,6,31271
16151,6,31272
16152,6,31273
16153,6,31274
16154,3,31275
16155,3,31276
16156,3,31277
16157,3,31278
16158,3,31279
16159,3,31280
16160,3,31281
16161,2,31282
16162,2,31283
16163,3,31284
16164,3,31285
16165,2,31286
16166,2,31287
16167,2,31288
16168,3,31289
16169,3,31290
16170,3,31291
16171,3,31292
16172,3,31293
16173,3,31294
16174,3,31295
16175,3,31296
16176,5,31297
16177,5,31298
16178,5,31299
16179,5,31300
16180,5,31301
16181,5,31302
16182,5,31303
16183,3,31304
16184,3,31305
16185,1,31306
16186,1,31307
16187,1,31308
16188,1,31309
16189,1,31310
16190,2,31311
16191,2,31312
16192,2,31313
16193,2,31314
16194,2,31315
16195,2,31316
16196,2,31317
16197,2,31318
16198,2,31319
16199,2,31320
16200,2,31321
16201,1,31322
16202,1,31323
16203,1,31324
16204,1,31325
16205,1,31326
16206,1,31327
16207,1,31328
16208,1,31329
16209,1,31330
16210,1,31331
16211,1,31332
16212,1,31333
16213,1,31334
16214,1,31335
16215,1,31336
16216,1,31337
16217,1,31338
16218,1,31339
16219,1,31340
16220,1,31341
16221,1,31342
16222,1,31343
16223,1,31344
16224,1,31345
16225,3,31346
16226,3,31347
16227,3,31348
16228,3,31349
16229,3,31350
16230,2,31351
16231,3,31352
16232,1,31353
16233,1,31354
16234,4,31355
16235,1,31356
16236,1,31357
16237,1,31358
16238,1,31359
16239,1,31360
16240,3,31361
16241,3,31362
16242,3,31363
16243,2,31364
16244,2,31365
16245,2,31366
16246,6,31367
16247,6,31368
16248,6,31369
16249,3,31370
16250,3,31371
16251,6,31372
16252,3,31373
16253,3,31374
16254,6,31375
16255,2,31376
16256,6,31377
16257,2,31378
16258,2,31379
16259,3,31380
16260,2,31381
16261,2,31382
16262,2,31383
16263,2,31384
16264,2,31385
16265,2,31386
16266,2,31387
16267,2,31388
16268,2,31389
16269,6,31390
16270,6,31391
16271,6,31392
16272,3,31393
16273,2,31394
16274,2,31395
16275,2,31396
16276,2,31397
16277,6,31398
16278,6,31399
16279,6,31400
16280,6,31401
16281,6,31402
16282,6,31403
16283,5,31404
16284,5,31405
16285,6,31406
16286,3,31407
16287,3,31408
16288,3,31409
16289,3,31410
16290,6,31411
16291,6,31412
16292,6,31413
16293,6,31414
16294,6,31415
16295,6,31416
16296,3,31417
16297,2,31418
16298,6,31419
16299,6,31420
16300,6,31421
16301,6,31422
16302,6,31423
16303,6,31424
16304,6,31425
16305,6,31426
16306,6,31427
16307,6,31428
16308,6,31429
16309,6,31430
16310,6,31431
16311,6,31432
16312,2,31433
16313,3,31434
16314,6,31435
16315,6,31436
16316,6,31437
16317,6,31438
16318,6,31439
16319,6,31440
16320,2,31441
16321,3,31442
16322,3,31443
16323,3,31444
16324,3,31445
16325,3,31446
16326,3,31447
16327,3,31448
16328,3,31449
16329,3,31450
16330,2,31451
16331,2,31452
16332,3,31453
16333,3,31454
16334,2,31455
16335,2,31456
16336,2,31457
16337,3,31458
16338,3,31459
16339,3,31460
16340,3,31461
16341,5,31462
16342,5,31463
16343,5,31464
16344,5,31465
16345,5,31466
16346,5,31467
16347,5,31468
16348,5,31469
16349,3,31470
16350,2,31471
16351,1,31472
16352,1,31473
16353,1,31474
16354,1,31475
16355,2,31476
16356,2,31477
16357,2,31478
16358,2,31479
16359,2,31480
16360,2,31481
16361,2,31482
16362,2,31483
16363,2,31484
16364,2,31485
16365,2,31486
16366,1,31487
16367,1,31488
16368,1,31489
16369,1,31490
16370,1,31491
16371,1,31492
16372,1,31493
16373,1,31494
16374,1,31495
16375,1,31496
16376,1,31497
16377,1,31498
16378,1,31499
16379,1,31500
16380,1,31501
16381,1,31502
16382,1,31503
16383,1,31504
16384,1,31505
16385,1,31506
16386,1,31507
16387,1,31508
16388,1,31509
16389,1,31510
16390,1,31511
16391,1,31512
16392,3,31513
16393,3,31514
16394,3,31515
16395,3,31516
16396,5,31517
16397,5,31518
16398,1,31519
16399,1,31520
16400,1,31521
16401,1,31522
16402,3,31523
16403,3,31524
16404,3,31525
16405,3,31526
16406,3,31527
16407,3,31528
16408,3,31529
16409,2,31530
16410,2,31531
16411,2,31532
16412,6,31533
16413,6,31534
16414,6,31535
16415,3,31536
16416,6,31537
16417,5,31538
16418,6,31539
16419,6,31540
16420,2,31541
16421,2,31542
16422,3,31543
16423,2,31544
16424,2,31545
16425,3,31546
16426,2,31547
16427,2,31548
16428,2,31549
16429,2,31550
16430,2,31551
16431,2,31552
16432,2,31553
16433,2,31554
16434,2,31555
16435,6,31556
16436,6,31557
16437,6,31558
16438,6,31559
16439,6,31560
16440,6,31561
16441,6,31562
16442,6,31563
16443,2,31564
16444,6,31565
16445,6,31566
16446,6,31567
16447,6,31568
16448,6,31569
16449,6,31570
16450,5,31571
16451,5,31572
16452,6,31573
16453,3,31574
16454,3,31575
16455,3,31576
16456,3,31577
16457,5,31578
16458,6,31579
16459,6,31580
16460,6,31581
16461,6,31582
16462,6,31583
16463,6,31584
16464,6,31585
16465,6,31586
16466,6,31587
16467,6,31588
16468,6,31589
16469,6,31590
16470,6,31591
16471,6,31592
16472,6,31593
16473,6,31594
16474,6,31595
16475,6,31596
16476,6,31597
16477,6,31598
16478,6,31599
16479,6,31600
16480,3,31601
16481,3,31602
16482,6,31603
16483,6,31604
16484,6,31605
16485,6,31606
16486,6,31607
16487,6,31608
16488,6,31609
16489,3,31610
16490,3,31611
16491,3,31612
16492,3,31613
16493,3,31614
16494,3,31615
16495,2,31616
16496,2,31617
16497,2,31618
16498,2,31619
16499,2,31620
16500,2,31621
16501,2,31622
16502,2,31623
16503,2,31624
16504,2,31625
16505,3,31626
16506,3,31627
16507,3,31628
16508,2,31629
16509,5,31630
16510,5,31631
16511,5,31632
16512,5,31633
16513,5,31634
16514,5,31635
16515,5,31636
16516,5,31637
16517,3,31638
16518,1,31639
16519,1,31640
16520,1,31641
16521,1,31642
16522,2,31643
16523,2,31644
16524,2,31645
16525,2,31646
16526,2,31647
16527,2,31648
16528,2,31649
16529,2,31650
16530,2,31651
16531,2,31652
16532,1,31653
16533,1,31654
16534,1,31655
16535,1,31656
16536,1,31657
16537,1,31658
16538,1,31659
16539,1,31660
16540,1,31661
16541,1,31662
16542,1,31663
16543,1,31664
16544,1,31665
16545,1,31666
16546,1,31667
16547,1,31668
16548,1,31669
16549,1,31670
16550,1,31671
16551,1,31672
16552,1,31673
16553,1,31674
16554,1,31675
16555,1,31676
16556,1,31677
16557,1,31678
16558,1,31679
16559,1,31680
16560,3,31681
16561,3,31682
16562,3,31683
16563,3,31684
16564,5,31685
16565,5,31686
16566,5,31687
16567,1,31688
16568,1,31689
16569,1,31690
16570,3,31691
16571,3,31692
16572,3,31693
16573,3,31694
16574,3,31695
16575,3,31696
16576,3,31697
16577,2,31698
16578,2,31699
16579,2,31700
16580,6,31701
16581,6,31702
16582,6,31703
16583,6,31704
16584,6,31705
16585,6,31706
16586,6,31707
16587,6,31708
16588,6,31709
16589,2,31710
16590,2,31711
16591,3,31712
16592,2,31713
16593,2,31714
16594,2,31715
16595,2,31716
16596,2,31717
16597,2,31718
16598,2,31719
16599,2,31720
16600,2,31721
16601,2,31722
16602,2,31723
16603,6,31724
16604,6,31725
16605,6,31726
16606,6,31727
16607,6,31728
16608,6,31729
16609,6,31730
16610,6,31731
16611,6,31732
16612,6,31733
16613,6,31734
16614,6,31735
16615,6,31736
16616,6,31737
16617,6,31738
16618,6,31739
16619,5,31740
16620,5,31741
16621,3,31742
16622,3,31743
16623,3,31744
16624,3,31745
16625,3,31746
16626,5,31747
16627,5,31748
16628,2,31749
16629,2,31750
16630,2,31751
16631,2,31752
16632,6,31753
16633,6,31754
16634,6,31755
16635,6,31756
16636,2,31757
16637,6,31758
16638,6,31759
16639,6,31760
16640,6,31761
16641,6,31762
16642,6,31763
16643,6,31764
16644,3,31765
16645,6,31766
16646,6,31767
16647,6,31768
16648,6,31769
16649,6,31770
16650,6,31771
16651,6,31772
16652,6,31773
16653,6,31774
16654,6,31775
16655,6,31776
16656,6,31777
16657,6,31778
16658,6,31779
16659,3,31780
16660,3,31781
16661,3,31782
16662,3,31783
16663,3,31784
16664,3,31785
16665,3,31786
16666,3,31787
16667,3,31788
16668,2,31789
16669,2,31790
16670,2,31791
16671,2,31792
16672,2,31793
16673,2,31794
16674,3,31795
16675,3,31796
16676,3,31797
16677,2,31798
16678,5,31799
16679,5,31800
16680,5,31801
16681,5,31802
16682,5,31803
16683,5,31804
16684,5,31805
16685,5,31806
16686,3,31807
16687,3,31808
16688,1,31809
16689,1,31810
16690,1,31811
16691,1,31812
16692,2,31813
16693,2,31814
16694,1,31815
16695,1,31816
16696,1,31817
16697,1,31818
16698,2,31819
16699,2,31820
16700,2,31821
16701,1,31822
16702,1,31823
16703,1,31824
16704,1,31825
16705,1,31826
16706,1,31827
16707,1,31828
16708,1,31829
16709,1,31830
16710,1,31831
16711,1,31832
16712,2,31833
16713,2,31834
16714,1,31835
16715,1,31836
16716,1,31837
16717,1,31838
16718,1,31839
16719,1,31840
16720,1,31841
16721,1,31842
16722,1,31843
16723,1,31844
16724,1,31845
16725,1,31846
16726,1,31847
16727,1,31848
16728,1,31849
16729,1,31850
16730,1,31851
16731,3,31852
16732,3,31853
16733,3,31854
16734,3,31855
16735,5,31856
16736,3,31857
16737,3,31858
16738,1,31859
